course1Points,course1WeeklyHours,course1TotalAssignments,course1MandatoryAssignments,course1Difficulty1,course1Time1,course1Difficulty2,course1Time2,course1Difficulty3,course1Time3,course1Difficulty4,course1Time4,course1Difficulty5,course1Time5,course2Points,course2WeeklyHours,course2TotalAssignments,course2MandatoryAssignments,course2Difficulty1,course2Time1,course2Difficulty2,course2Time2,course2Difficulty3,course2Time3,course2Difficulty4,course2Time4,course2Difficulty5,course2Time5,course3Points,course3WeeklyHours,course3TotalAssignments,course3MandatoryAssignments,course3Difficulty1,course3Time1,course3Difficulty2,course3Time2,course3Difficulty3,course3Time3,course3Difficulty4,course3Time4,course3Difficulty5,course3Time5,course4Points,course4WeeklyHours,course4TotalAssignments,course4MandatoryAssignments,course4Difficulty1,course4Time1,course4Difficulty2,course4Time2,course4Difficulty3,course4Time3,course4Difficulty4,course4Time4,course4Difficulty5,course4Time5,course5Points,course5WeeklyHours,course5TotalAssignments,course5MandatoryAssignments,course5Difficulty1,course5Time1,course5Difficulty2,course5Time2,course5Difficulty3,course5Time3,course5Difficulty4,course5Time4,course5Difficulty5,course5Time5,course1,course2,course3,course4,course5,assignment1,assignment2,assignment3,assignment4,assignment5
4,4,5,3,5,210,3,289,3,331,3,265,3,221,3,4,5,2,5,259,3,364,3,135,4,295,5,264,6,6,5,5,4,313,5,405,4,559,4,356,5,340,3,3,5,3,5,215,5,216,3,144,4,257,4,248,4,4,5,5,4,388,3,217,5,313,3,220,4,373,0,0,1,0,0,0,0,0,0,1
4,4,5,3,5,210,3,289,3,331,3,265,3,221,3,4,5,2,5,259,3,364,3,135,4,295,5,264,6,6,5,5,4,313,5,405,4,559,4,356,5,340,3,3,5,3,5,215,0,0,0,0,0,0,0,0,4,4,5,5,4,388,3,217,5,313,3,220,4,373,0,0,0,1,0,1,0,0,0,0
4,4,5,3,5,210,3,289,3,331,3,265,3,221,3,4,5,2,5,259,3,364,3,135,4,295,5,264,6,6,5,5,4,313,5,405,4,559,4,356,5,340,3,3,5,3,5,215,5,216,0,0,0,0,0,0,4,4,5,5,4,388,3,217,5,313,3,220,4,373,0,0,0,1,0,0,1,0,0,0
4,4,5,3,5,210,3,289,3,331,3,265,3,221,3,4,5,2,5,259,3,364,3,135,4,295,5,264,6,6,5,5,4,313,5,405,4,559,4,356,5,340,3,3,5,3,5,215,5,216,3,144,0,0,0,0,4,4,5,5,4,388,3,217,5,313,3,220,4,373,0,0,0,1,0,0,0,1,0,0
4,4,5,3,5,210,3,289,3,331,3,265,3,221,3,4,5,2,5,259,3,364,3,135,4,295,5,264,6,6,5,5,4,313,5,405,4,559,4,356,5,340,3,3,5,3,5,215,5,216,3,144,4,257,0,0,4,4,5,5,4,388,3,217,5,313,3,220,4,373,0,0,0,1,0,0,0,0,1,0
4,4,5,3,5,210,3,289,3,331,3,265,3,221,3,4,5,2,5,259,3,364,3,135,4,295,5,264,6,6,5,5,4,313,5,405,4,559,4,356,5,340,3,3,5,3,5,215,5,216,3,144,4,257,4,248,4,4,5,5,4,388,3,217,5,313,3,220,4,373,0,0,0,1,0,0,0,0,0,1
4,4,5,3,5,210,3,289,3,331,3,265,3,221,3,4,5,2,5,259,3,364,3,135,4,295,5,264,6,6,5,5,4,313,5,405,4,559,4,356,5,340,3,3,5,3,5,215,5,216,3,144,4,257,4,248,4,4,5,5,4,388,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,4,5,3,5,210,3,289,3,331,3,265,3,221,3,4,5,2,5,259,3,364,3,135,4,295,5,264,6,6,5,5,4,313,5,405,4,559,4,356,5,340,3,3,5,3,5,215,5,216,3,144,4,257,4,248,4,4,5,5,4,388,3,217,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4,4,5,3,5,210,3,289,3,331,3,265,3,221,3,4,5,2,5,259,3,364,3,135,4,295,5,264,6,6,5,5,4,313,5,405,4,559,4,356,5,340,3,3,5,3,5,215,5,216,3,144,4,257,4,248,4,4,5,5,4,388,3,217,5,313,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,4,5,3,5,210,3,289,3,331,3,265,3,221,3,4,5,2,5,259,3,364,3,135,4,295,5,264,6,6,5,5,4,313,5,405,4,559,4,356,5,340,3,3,5,3,5,215,5,216,3,144,4,257,4,248,4,4,5,5,4,388,3,217,5,313,3,220,0,0,0,0,0,0,1,0,0,0,1,0
4,4,5,3,5,210,3,289,3,331,3,265,3,221,3,4,5,2,5,259,3,364,3,135,4,295,5,264,6,6,5,5,4,313,5,405,4,559,4,356,5,340,3,3,5,3,5,215,5,216,3,144,4,257,4,248,4,4,5,5,4,388,3,217,5,313,3,220,4,373,0,0,0,0,1,0,0,0,0,1
4,4,5,3,2,369,0,0,0,0,0,0,0,0,3,4,5,2,2,573,3,466,3,214,3,280,4,325,6,6,5,5,2,675,4,412,2,555,3,491,3,664,3,3,5,3,4,203,1,181,3,405,3,222,3,265,4,4,5,5,3,346,3,340,4,373,3,532,3,248,1,0,0,0,0,1,0,0,0,0
4,4,5,3,2,369,2,296,0,0,0,0,0,0,3,4,5,2,2,573,3,466,3,214,3,280,4,325,6,6,5,5,2,675,4,412,2,555,3,491,3,664,3,3,5,3,4,203,1,181,3,405,3,222,3,265,4,4,5,5,3,346,3,340,4,373,3,532,3,248,1,0,0,0,0,0,1,0,0,0
4,4,5,3,2,369,2,296,2,264,0,0,0,0,3,4,5,2,2,573,3,466,3,214,3,280,4,325,6,6,5,5,2,675,4,412,2,555,3,491,3,664,3,3,5,3,4,203,1,181,3,405,3,222,3,265,4,4,5,5,3,346,3,340,4,373,3,532,3,248,1,0,0,0,0,0,0,1,0,0
4,4,5,3,2,369,2,296,2,264,1,470,0,0,3,4,5,2,2,573,3,466,3,214,3,280,4,325,6,6,5,5,2,675,4,412,2,555,3,491,3,664,3,3,5,3,4,203,1,181,3,405,3,222,3,265,4,4,5,5,3,346,3,340,4,373,3,532,3,248,1,0,0,0,0,0,0,0,1,0
4,4,5,3,2,369,2,296,2,264,1,470,4,188,3,4,5,2,2,573,3,466,3,214,3,280,4,325,6,6,5,5,2,675,4,412,2,555,3,491,3,664,3,3,5,3,4,203,1,181,3,405,3,222,3,265,4,4,5,5,3,346,3,340,4,373,3,532,3,248,1,0,0,0,0,0,0,0,0,1
4,4,5,3,2,369,2,296,2,264,1,470,4,188,3,4,5,2,2,573,0,0,0,0,0,0,0,0,6,6,5,5,2,675,4,412,2,555,3,491,3,664,3,3,5,3,4,203,1,181,3,405,3,222,3,265,4,4,5,5,3,346,3,340,4,373,3,532,3,248,0,1,0,0,0,1,0,0,0,0
4,4,5,3,2,369,2,296,2,264,1,470,4,188,3,4,5,2,2,573,3,466,0,0,0,0,0,0,6,6,5,5,2,675,4,412,2,555,3,491,3,664,3,3,5,3,4,203,1,181,3,405,3,222,3,265,4,4,5,5,3,346,3,340,4,373,3,532,3,248,0,1,0,0,0,0,1,0,0,0
4,4,5,3,2,369,2,296,2,264,1,470,4,188,3,4,5,2,2,573,3,466,3,214,0,0,0,0,6,6,5,5,2,675,4,412,2,555,3,491,3,664,3,3,5,3,4,203,1,181,3,405,3,222,3,265,4,4,5,5,3,346,3,340,4,373,3,532,3,248,0,1,0,0,0,0,0,1,0,0
4,4,5,3,2,369,2,296,2,264,1,470,4,188,3,4,5,2,2,573,3,466,3,214,3,280,0,0,6,6,5,5,2,675,4,412,2,555,3,491,3,664,3,3,5,3,4,203,1,181,3,405,3,222,3,265,4,4,5,5,3,346,3,340,4,373,3,532,3,248,0,1,0,0,0,0,0,0,1,0
4,4,5,3,2,369,2,296,2,264,1,470,4,188,3,4,5,2,2,573,3,466,3,214,3,280,4,325,6,6,5,5,2,675,4,412,2,555,3,491,3,664,3,3,5,3,4,203,1,181,3,405,3,222,3,265,4,4,5,5,3,346,3,340,4,373,3,532,3,248,0,1,0,0,0,0,0,0,0,1
4,4,5,3,2,369,2,296,2,264,1,470,4,188,3,4,5,2,2,573,3,466,3,214,3,280,4,325,6,6,5,5,2,675,0,0,0,0,0,0,0,0,3,3,5,3,4,203,1,181,3,405,3,222,3,265,4,4,5,5,3,346,3,340,4,373,3,532,3,248,0,0,1,0,0,1,0,0,0,0
4,4,5,3,2,369,2,296,2,264,1,470,4,188,3,4,5,2,2,573,3,466,3,214,3,280,4,325,6,6,5,5,2,675,4,412,0,0,0,0,0,0,3,3,5,3,4,203,1,181,3,405,3,222,3,265,4,4,5,5,3,346,3,340,4,373,3,532,3,248,0,0,1,0,0,0,1,0,0,0
4,4,5,3,2,369,2,296,2,264,1,470,4,188,3,4,5,2,2,573,3,466,3,214,3,280,4,325,6,6,5,5,2,675,4,412,2,555,0,0,0,0,3,3,5,3,4,203,1,181,3,405,3,222,3,265,4,4,5,5,3,346,3,340,4,373,3,532,3,248,0,0,1,0,0,0,0,1,0,0
4,4,5,3,2,369,2,296,2,264,1,470,4,188,3,4,5,2,2,573,3,466,3,214,3,280,4,325,6,6,5,5,2,675,4,412,2,555,3,491,0,0,3,3,5,3,4,203,1,181,3,405,3,222,3,265,4,4,5,5,3,346,3,340,4,373,3,532,3,248,0,0,1,0,0,0,0,0,1,0
4,4,5,3,2,369,2,296,2,264,1,470,4,188,3,4,5,2,2,573,3,466,3,214,3,280,4,325,6,6,5,5,2,675,4,412,2,555,3,491,3,664,3,3,5,3,4,203,1,181,3,405,3,222,3,265,4,4,5,5,3,346,3,340,4,373,3,532,3,248,0,0,1,0,0,0,0,0,0,1
4,4,5,3,2,369,2,296,2,264,1,470,4,188,3,4,5,2,2,573,3,466,3,214,3,280,4,325,6,6,5,5,2,675,4,412,2,555,3,491,3,664,3,3,5,3,4,203,0,0,0,0,0,0,0,0,4,4,5,5,3,346,3,340,4,373,3,532,3,248,0,0,0,1,0,1,0,0,0,0
4,4,5,3,2,369,2,296,2,264,1,470,4,188,3,4,5,2,2,573,3,466,3,214,3,280,4,325,6,6,5,5,2,675,4,412,2,555,3,491,3,664,3,3,5,3,4,203,1,181,0,0,0,0,0,0,4,4,5,5,3,346,3,340,4,373,3,532,3,248,0,0,0,1,0,0,1,0,0,0
4,4,5,3,2,369,2,296,2,264,1,470,4,188,3,4,5,2,2,573,3,466,3,214,3,280,4,325,6,6,5,5,2,675,4,412,2,555,3,491,3,664,3,3,5,3,4,203,1,181,3,405,0,0,0,0,4,4,5,5,3,346,3,340,4,373,3,532,3,248,0,0,0,1,0,0,0,1,0,0
4,4,5,3,2,369,2,296,2,264,1,470,4,188,3,4,5,2,2,573,3,466,3,214,3,280,4,325,6,6,5,5,2,675,4,412,2,555,3,491,3,664,3,3,5,3,4,203,1,181,3,405,3,222,0,0,4,4,5,5,3,346,3,340,4,373,3,532,3,248,0,0,0,1,0,0,0,0,1,0
4,4,5,3,2,369,2,296,2,264,1,470,4,188,3,4,5,2,2,573,3,466,3,214,3,280,4,325,6,6,5,5,2,675,4,412,2,555,3,491,3,664,3,3,5,3,4,203,1,181,3,405,3,222,3,265,4,4,5,5,3,346,3,340,4,373,3,532,3,248,0,0,0,1,0,0,0,0,0,1
4,4,5,3,2,369,2,296,2,264,1,470,4,188,3,4,5,2,2,573,3,466,3,214,3,280,4,325,6,6,5,5,2,675,4,412,2,555,3,491,3,664,3,3,5,3,4,203,1,181,3,405,3,222,3,265,4,4,5,5,3,346,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,4,5,3,2,369,2,296,2,264,1,470,4,188,3,4,5,2,2,573,3,466,3,214,3,280,4,325,6,6,5,5,2,675,4,412,2,555,3,491,3,664,3,3,5,3,4,203,1,181,3,405,3,222,3,265,4,4,5,5,3,346,3,340,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4,4,5,3,2,369,2,296,2,264,1,470,4,188,3,4,5,2,2,573,3,466,3,214,3,280,4,325,6,6,5,5,2,675,4,412,2,555,3,491,3,664,3,3,5,3,4,203,1,181,3,405,3,222,3,265,4,4,5,5,3,346,3,340,4,373,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,4,5,3,2,369,2,296,2,264,1,470,4,188,3,4,5,2,2,573,3,466,3,214,3,280,4,325,6,6,5,5,2,675,4,412,2,555,3,491,3,664,3,3,5,3,4,203,1,181,3,405,3,222,3,265,4,4,5,5,3,346,3,340,4,373,3,532,0,0,0,0,0,0,1,0,0,0,1,0
4,4,5,3,2,369,2,296,2,264,1,470,4,188,3,4,5,2,2,573,3,466,3,214,3,280,4,325,6,6,5,5,2,675,4,412,2,555,3,491,3,664,3,3,5,3,4,203,1,181,3,405,3,222,3,265,4,4,5,5,3,346,3,340,4,373,3,532,3,248,0,0,0,0,1,0,0,0,0,1
4,4,5,3,3,303,0,0,0,0,0,0,0,0,3,4,5,2,2,325,3,305,4,294,1,351,3,270,6,6,5,5,2,484,3,464,2,478,3,429,3,567,3,3,5,3,2,223,3,227,3,251,3,150,3,220,4,4,5,5,2,333,4,283,2,380,3,268,2,356,1,0,0,0,0,1,0,0,0,0
4,4,5,3,3,303,3,248,0,0,0,0,0,0,3,4,5,2,2,325,3,305,4,294,1,351,3,270,6,6,5,5,2,484,3,464,2,478,3,429,3,567,3,3,5,3,2,223,3,227,3,251,3,150,3,220,4,4,5,5,2,333,4,283,2,380,3,268,2,356,1,0,0,0,0,0,1,0,0,0
4,4,5,3,3,303,3,248,3,300,0,0,0,0,3,4,5,2,2,325,3,305,4,294,1,351,3,270,6,6,5,5,2,484,3,464,2,478,3,429,3,567,3,3,5,3,2,223,3,227,3,251,3,150,3,220,4,4,5,5,2,333,4,283,2,380,3,268,2,356,1,0,0,0,0,0,0,1,0,0
4,4,5,3,3,303,3,248,3,300,3,321,0,0,3,4,5,2,2,325,3,305,4,294,1,351,3,270,6,6,5,5,2,484,3,464,2,478,3,429,3,567,3,3,5,3,2,223,3,227,3,251,3,150,3,220,4,4,5,5,2,333,4,283,2,380,3,268,2,356,1,0,0,0,0,0,0,0,1,0
4,4,5,3,3,303,3,248,3,300,3,321,3,241,3,4,5,2,2,325,3,305,4,294,1,351,3,270,6,6,5,5,2,484,3,464,2,478,3,429,3,567,3,3,5,3,2,223,3,227,3,251,3,150,3,220,4,4,5,5,2,333,4,283,2,380,3,268,2,356,1,0,0,0,0,0,0,0,0,1
4,4,5,3,3,303,3,248,3,300,3,321,3,241,3,4,5,2,2,325,0,0,0,0,0,0,0,0,6,6,5,5,2,484,3,464,2,478,3,429,3,567,3,3,5,3,2,223,3,227,3,251,3,150,3,220,4,4,5,5,2,333,4,283,2,380,3,268,2,356,0,1,0,0,0,1,0,0,0,0
4,4,5,3,3,303,3,248,3,300,3,321,3,241,3,4,5,2,2,325,3,305,0,0,0,0,0,0,6,6,5,5,2,484,3,464,2,478,3,429,3,567,3,3,5,3,2,223,3,227,3,251,3,150,3,220,4,4,5,5,2,333,4,283,2,380,3,268,2,356,0,1,0,0,0,0,1,0,0,0
4,4,5,3,3,303,3,248,3,300,3,321,3,241,3,4,5,2,2,325,3,305,4,294,0,0,0,0,6,6,5,5,2,484,3,464,2,478,3,429,3,567,3,3,5,3,2,223,3,227,3,251,3,150,3,220,4,4,5,5,2,333,4,283,2,380,3,268,2,356,0,1,0,0,0,0,0,1,0,0
4,4,5,3,3,303,3,248,3,300,3,321,3,241,3,4,5,2,2,325,3,305,4,294,1,351,0,0,6,6,5,5,2,484,3,464,2,478,3,429,3,567,3,3,5,3,2,223,3,227,3,251,3,150,3,220,4,4,5,5,2,333,4,283,2,380,3,268,2,356,0,1,0,0,0,0,0,0,1,0
4,4,5,3,3,303,3,248,3,300,3,321,3,241,3,4,5,2,2,325,3,305,4,294,1,351,3,270,6,6,5,5,2,484,3,464,2,478,3,429,3,567,3,3,5,3,2,223,3,227,3,251,3,150,3,220,4,4,5,5,2,333,4,283,2,380,3,268,2,356,0,1,0,0,0,0,0,0,0,1
4,4,5,3,3,303,3,248,3,300,3,321,3,241,3,4,5,2,2,325,3,305,4,294,1,351,3,270,6,6,5,5,2,484,0,0,0,0,0,0,0,0,3,3,5,3,2,223,3,227,3,251,3,150,3,220,4,4,5,5,2,333,4,283,2,380,3,268,2,356,0,0,1,0,0,1,0,0,0,0
4,4,5,3,3,303,3,248,3,300,3,321,3,241,3,4,5,2,2,325,3,305,4,294,1,351,3,270,6,6,5,5,2,484,3,464,0,0,0,0,0,0,3,3,5,3,2,223,3,227,3,251,3,150,3,220,4,4,5,5,2,333,4,283,2,380,3,268,2,356,0,0,1,0,0,0,1,0,0,0
4,4,5,3,3,303,3,248,3,300,3,321,3,241,3,4,5,2,2,325,3,305,4,294,1,351,3,270,6,6,5,5,2,484,3,464,2,478,0,0,0,0,3,3,5,3,2,223,3,227,3,251,3,150,3,220,4,4,5,5,2,333,4,283,2,380,3,268,2,356,0,0,1,0,0,0,0,1,0,0
4,4,5,3,3,303,3,248,3,300,3,321,3,241,3,4,5,2,2,325,3,305,4,294,1,351,3,270,6,6,5,5,2,484,3,464,2,478,3,429,0,0,3,3,5,3,2,223,3,227,3,251,3,150,3,220,4,4,5,5,2,333,4,283,2,380,3,268,2,356,0,0,1,0,0,0,0,0,1,0
4,4,5,3,3,303,3,248,3,300,3,321,3,241,3,4,5,2,2,325,3,305,4,294,1,351,3,270,6,6,5,5,2,484,3,464,2,478,3,429,3,567,3,3,5,3,2,223,3,227,3,251,3,150,3,220,4,4,5,5,2,333,4,283,2,380,3,268,2,356,0,0,1,0,0,0,0,0,0,1
4,4,5,3,3,303,3,248,3,300,3,321,3,241,3,4,5,2,2,325,3,305,4,294,1,351,3,270,6,6,5,5,2,484,3,464,2,478,3,429,3,567,3,3,5,3,2,223,0,0,0,0,0,0,0,0,4,4,5,5,2,333,4,283,2,380,3,268,2,356,0,0,0,1,0,1,0,0,0,0
4,4,5,3,3,303,3,248,3,300,3,321,3,241,3,4,5,2,2,325,3,305,4,294,1,351,3,270,6,6,5,5,2,484,3,464,2,478,3,429,3,567,3,3,5,3,2,223,3,227,0,0,0,0,0,0,4,4,5,5,2,333,4,283,2,380,3,268,2,356,0,0,0,1,0,0,1,0,0,0
4,4,5,3,3,303,3,248,3,300,3,321,3,241,3,4,5,2,2,325,3,305,4,294,1,351,3,270,6,6,5,5,2,484,3,464,2,478,3,429,3,567,3,3,5,3,2,223,3,227,3,251,0,0,0,0,4,4,5,5,2,333,4,283,2,380,3,268,2,356,0,0,0,1,0,0,0,1,0,0
4,4,5,3,3,303,3,248,3,300,3,321,3,241,3,4,5,2,2,325,3,305,4,294,1,351,3,270,6,6,5,5,2,484,3,464,2,478,3,429,3,567,3,3,5,3,2,223,3,227,3,251,3,150,0,0,4,4,5,5,2,333,4,283,2,380,3,268,2,356,0,0,0,1,0,0,0,0,1,0
4,4,5,3,3,303,3,248,3,300,3,321,3,241,3,4,5,2,2,325,3,305,4,294,1,351,3,270,6,6,5,5,2,484,3,464,2,478,3,429,3,567,3,3,5,3,2,223,3,227,3,251,3,150,3,220,4,4,5,5,2,333,4,283,2,380,3,268,2,356,0,0,0,1,0,0,0,0,0,1
4,4,5,3,3,303,3,248,3,300,3,321,3,241,3,4,5,2,2,325,3,305,4,294,1,351,3,270,6,6,5,5,2,484,3,464,2,478,3,429,3,567,3,3,5,3,2,223,3,227,3,251,3,150,3,220,4,4,5,5,2,333,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,4,5,3,3,303,3,248,3,300,3,321,3,241,3,4,5,2,2,325,3,305,4,294,1,351,3,270,6,6,5,5,2,484,3,464,2,478,3,429,3,567,3,3,5,3,2,223,3,227,3,251,3,150,3,220,4,4,5,5,2,333,4,283,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4,4,5,3,3,303,3,248,3,300,3,321,3,241,3,4,5,2,2,325,3,305,4,294,1,351,3,270,6,6,5,5,2,484,3,464,2,478,3,429,3,567,3,3,5,3,2,223,3,227,3,251,3,150,3,220,4,4,5,5,2,333,4,283,2,380,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,4,5,3,3,303,3,248,3,300,3,321,3,241,3,4,5,2,2,325,3,305,4,294,1,351,3,270,6,6,5,5,2,484,3,464,2,478,3,429,3,567,3,3,5,3,2,223,3,227,3,251,3,150,3,220,4,4,5,5,2,333,4,283,2,380,3,268,0,0,0,0,0,0,1,0,0,0,1,0
4,4,5,3,3,303,3,248,3,300,3,321,3,241,3,4,5,2,2,325,3,305,4,294,1,351,3,270,6,6,5,5,2,484,3,464,2,478,3,429,3,567,3,3,5,3,2,223,3,227,3,251,3,150,3,220,4,4,5,5,2,333,4,283,2,380,3,268,2,356,0,0,0,0,1,0,0,0,0,1
4,4,5,3,5,354,0,0,0,0,0,0,0,0,3,4,5,2,3,256,5,255,2,264,5,295,3,213,6,6,5,5,4,442,5,633,4,499,3,608,3,662,3,3,5,3,2,251,4,338,4,242,4,154,3,211,4,4,5,5,3,306,3,223,3,389,4,346,3,282,1,0,0,0,0,1,0,0,0,0
4,4,5,3,5,354,3,276,0,0,0,0,0,0,3,4,5,2,3,256,5,255,2,264,5,295,3,213,6,6,5,5,4,442,5,633,4,499,3,608,3,662,3,3,5,3,2,251,4,338,4,242,4,154,3,211,4,4,5,5,3,306,3,223,3,389,4,346,3,282,1,0,0,0,0,0,1,0,0,0
4,4,5,3,5,354,3,276,5,208,0,0,0,0,3,4,5,2,3,256,5,255,2,264,5,295,3,213,6,6,5,5,4,442,5,633,4,499,3,608,3,662,3,3,5,3,2,251,4,338,4,242,4,154,3,211,4,4,5,5,3,306,3,223,3,389,4,346,3,282,1,0,0,0,0,0,0,1,0,0
4,4,5,3,5,354,3,276,5,208,5,326,0,0,3,4,5,2,3,256,5,255,2,264,5,295,3,213,6,6,5,5,4,442,5,633,4,499,3,608,3,662,3,3,5,3,2,251,4,338,4,242,4,154,3,211,4,4,5,5,3,306,3,223,3,389,4,346,3,282,1,0,0,0,0,0,0,0,1,0
4,4,5,3,5,354,3,276,5,208,5,326,3,363,3,4,5,2,3,256,5,255,2,264,5,295,3,213,6,6,5,5,4,442,5,633,4,499,3,608,3,662,3,3,5,3,2,251,4,338,4,242,4,154,3,211,4,4,5,5,3,306,3,223,3,389,4,346,3,282,1,0,0,0,0,0,0,0,0,1
4,4,5,3,5,354,3,276,5,208,5,326,3,363,3,4,5,2,3,256,0,0,0,0,0,0,0,0,6,6,5,5,4,442,5,633,4,499,3,608,3,662,3,3,5,3,2,251,4,338,4,242,4,154,3,211,4,4,5,5,3,306,3,223,3,389,4,346,3,282,0,1,0,0,0,1,0,0,0,0
4,4,5,3,5,354,3,276,5,208,5,326,3,363,3,4,5,2,3,256,5,255,0,0,0,0,0,0,6,6,5,5,4,442,5,633,4,499,3,608,3,662,3,3,5,3,2,251,4,338,4,242,4,154,3,211,4,4,5,5,3,306,3,223,3,389,4,346,3,282,0,1,0,0,0,0,1,0,0,0
4,4,5,3,5,354,3,276,5,208,5,326,3,363,3,4,5,2,3,256,5,255,2,264,0,0,0,0,6,6,5,5,4,442,5,633,4,499,3,608,3,662,3,3,5,3,2,251,4,338,4,242,4,154,3,211,4,4,5,5,3,306,3,223,3,389,4,346,3,282,0,1,0,0,0,0,0,1,0,0
4,4,5,3,5,354,3,276,5,208,5,326,3,363,3,4,5,2,3,256,5,255,2,264,5,295,0,0,6,6,5,5,4,442,5,633,4,499,3,608,3,662,3,3,5,3,2,251,4,338,4,242,4,154,3,211,4,4,5,5,3,306,3,223,3,389,4,346,3,282,0,1,0,0,0,0,0,0,1,0
4,4,5,3,5,354,3,276,5,208,5,326,3,363,3,4,5,2,3,256,5,255,2,264,5,295,3,213,6,6,5,5,4,442,5,633,4,499,3,608,3,662,3,3,5,3,2,251,4,338,4,242,4,154,3,211,4,4,5,5,3,306,3,223,3,389,4,346,3,282,0,1,0,0,0,0,0,0,0,1
4,4,5,3,5,354,3,276,5,208,5,326,3,363,3,4,5,2,3,256,5,255,2,264,5,295,3,213,6,6,5,5,4,442,0,0,0,0,0,0,0,0,3,3,5,3,2,251,4,338,4,242,4,154,3,211,4,4,5,5,3,306,3,223,3,389,4,346,3,282,0,0,1,0,0,1,0,0,0,0
4,4,5,3,5,354,3,276,5,208,5,326,3,363,3,4,5,2,3,256,5,255,2,264,5,295,3,213,6,6,5,5,4,442,5,633,0,0,0,0,0,0,3,3,5,3,2,251,4,338,4,242,4,154,3,211,4,4,5,5,3,306,3,223,3,389,4,346,3,282,0,0,1,0,0,0,1,0,0,0
4,4,5,3,5,354,3,276,5,208,5,326,3,363,3,4,5,2,3,256,5,255,2,264,5,295,3,213,6,6,5,5,4,442,5,633,4,499,0,0,0,0,3,3,5,3,2,251,4,338,4,242,4,154,3,211,4,4,5,5,3,306,3,223,3,389,4,346,3,282,0,0,1,0,0,0,0,1,0,0
4,4,5,3,5,354,3,276,5,208,5,326,3,363,3,4,5,2,3,256,5,255,2,264,5,295,3,213,6,6,5,5,4,442,5,633,4,499,3,608,0,0,3,3,5,3,2,251,4,338,4,242,4,154,3,211,4,4,5,5,3,306,3,223,3,389,4,346,3,282,0,0,1,0,0,0,0,0,1,0
4,4,5,3,5,354,3,276,5,208,5,326,3,363,3,4,5,2,3,256,5,255,2,264,5,295,3,213,6,6,5,5,4,442,5,633,4,499,3,608,3,662,3,3,5,3,2,251,4,338,4,242,4,154,3,211,4,4,5,5,3,306,3,223,3,389,4,346,3,282,0,0,1,0,0,0,0,0,0,1
4,4,5,3,5,354,3,276,5,208,5,326,3,363,3,4,5,2,3,256,5,255,2,264,5,295,3,213,6,6,5,5,4,442,5,633,4,499,3,608,3,662,3,3,5,3,2,251,0,0,0,0,0,0,0,0,4,4,5,5,3,306,3,223,3,389,4,346,3,282,0,0,0,1,0,1,0,0,0,0
4,4,5,3,5,354,3,276,5,208,5,326,3,363,3,4,5,2,3,256,5,255,2,264,5,295,3,213,6,6,5,5,4,442,5,633,4,499,3,608,3,662,3,3,5,3,2,251,4,338,0,0,0,0,0,0,4,4,5,5,3,306,3,223,3,389,4,346,3,282,0,0,0,1,0,0,1,0,0,0
4,4,5,3,5,354,3,276,5,208,5,326,3,363,3,4,5,2,3,256,5,255,2,264,5,295,3,213,6,6,5,5,4,442,5,633,4,499,3,608,3,662,3,3,5,3,2,251,4,338,4,242,0,0,0,0,4,4,5,5,3,306,3,223,3,389,4,346,3,282,0,0,0,1,0,0,0,1,0,0
4,4,5,3,5,354,3,276,5,208,5,326,3,363,3,4,5,2,3,256,5,255,2,264,5,295,3,213,6,6,5,5,4,442,5,633,4,499,3,608,3,662,3,3,5,3,2,251,4,338,4,242,4,154,0,0,4,4,5,5,3,306,3,223,3,389,4,346,3,282,0,0,0,1,0,0,0,0,1,0
4,4,5,3,5,354,3,276,5,208,5,326,3,363,3,4,5,2,3,256,5,255,2,264,5,295,3,213,6,6,5,5,4,442,5,633,4,499,3,608,3,662,3,3,5,3,2,251,4,338,4,242,4,154,3,211,4,4,5,5,3,306,3,223,3,389,4,346,3,282,0,0,0,1,0,0,0,0,0,1
4,4,5,3,5,354,3,276,5,208,5,326,3,363,3,4,5,2,3,256,5,255,2,264,5,295,3,213,6,6,5,5,4,442,5,633,4,499,3,608,3,662,3,3,5,3,2,251,4,338,4,242,4,154,3,211,4,4,5,5,3,306,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,4,5,3,5,354,3,276,5,208,5,326,3,363,3,4,5,2,3,256,5,255,2,264,5,295,3,213,6,6,5,5,4,442,5,633,4,499,3,608,3,662,3,3,5,3,2,251,4,338,4,242,4,154,3,211,4,4,5,5,3,306,3,223,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
